"imdb_title_id","title","original_title","year","date_published","genre","duration","country","language_1","language_2","language_3","director","writer","actors","actors_1","actors_f2","description","desc35","avg_vote","votes","usa_gross_income","worlwide_gross_income","reviews_from_users","budget","profit"
"tt1979320","Rush","Rush",2013,"2013-09-19","Action, Biography, Drama",123,"UK, Germany, USA","English","German","Italian","Ron Howard","Peter Morgan","Chris Hemsworth, Daniel Brühl, Olivia Wilde, Alexandra Maria Lara, Pierfrancesco Favino, David Calder, Natalie Dormer, Stephen Mangan, Christian McKay, Alistair Petrie, Julian Rhind-Tutt, Colin Stinton, Jamie de Courcey, Augusto Dallara, Ilario Calvo","Chris Hemsworth","Chris Hemsworth, Daniel Brühl","The merciless 1970s rivalry between Formula One rivals","The merciless 1970s rivalry between",8.1,422909,26.947624,96.983009,576,38,58.983009
"tt1979376","Toy Story 4","Toy Story 4",2019,"2019-06-26","Animation, Adventure, Comedy",100,"USA","English","","","Josh Cooley","John Lasseter, Andrew Stanton","Tom Hanks, Tim Allen, Annie Potts, Tony Hale, Keegan-Michael Key, Madeleine McGraw, Christina Hendricks, Jordan Peele, Keanu Reeves, Ally Maki, Jay Hernandez, Lori Alan, Joan Cusack, Bonnie Hunt, Kristen Schaal","Tom Hanks","Tom Hanks, Tim Allen","When a new toy called ""Forky"" joins Woody and the gang, a road trip alongside old and new friends reveals how big the world can be for a toy.","When a new toy called ""Forky""",7.8,189129,434.038008,1073.394593,1287,200,873.394593
"tt1979388","Il viaggio di Arlo","The Good Dinosaur",2015,"2015-11-25","Animation, Adventure, Comedy",93,"USA","English","","","Peter Sohn","Bob Peterson, Peter Sohn","Jeffrey Wright, Frances McDormand, Maleah Nipay-Padilla, Ryan Teeple, Jack McGraw, Marcus Scribner, Raymond Ochoa, Jack Bright, Peter Sohn, Steve Zahn, Mandy Freund, Steven Clay Hunter, A.J. Buckley, Anna Paquin, Sam Elliott","Jeffrey Wright","Jeffrey Wright, Frances McDormand","In a world where dinosaurs and humans live side-by-side, an Apatosaurus named Arlo makes an unlikely human friend.","In a world where dinosaurs and",6.7,99311,123.08712,332.207671,484,200,132.207671
"tt1980209","Pain & Gain - Muscoli e denaro","Pain & Gain",2013,"2013-07-18","Action, Comedy, Crime",129,"USA","English","","","Michael Bay","Christopher Markus, Stephen McFeely","Mark Wahlberg, Dwayne Johnson, Anthony Mackie, Tony Shalhoub, Ed Harris, Rob Corddry, Bar Paly, Rebel Wilson, Ken Jeong, Michael Rispoli, Keili Lefkovitz, Emily Rutherfurd, Larry Hankin, Tony Plana, Peter Stormare","Mark Wahlberg","Mark Wahlberg, Dwayne Johnson","A trio of bodybuilders in Florida get caught up in an extortion ring and a kidnapping scheme that goes terribly wrong.","A trio of bodybuilders in Florida",6.4,197887,49.875291,87.305549,325,26,61.305549
"tt1980929","Tutto può cambiare","Begin Again",2013,"2014-10-16","Comedy, Drama, Music",104,"USA","English","","","John Carney","John Carney","James Corden, Keira Knightley, Mark Ruffalo, Hailee Steinfeld, Yasiin Bey, Karen Pittman, Paul Romero, Catherine Keener, Andrew Sellon, Ed Renninger, Eric Burton, Adam Levine, Marco Assante, Mary Catherine Garrison, Jen Jacob","James Corden","James Corden, Keira Knightley","A chance encounter between a down-and-out music-business executive and a young singer-songwriter, new to Manhattan, turns into a promising collaboration between the two talents.","A chance encounter between a down-and-out",7.4,139728,16.170632,63.464861,265,8,55.464861
"tt1981115","Thor: The Dark World","Thor: The Dark World",2013,"2013-11-20","Action, Adventure, Fantasy",112,"USA","English","","","Alan Taylor","Christopher L. Yost, Christopher Markus","Chris Hemsworth, Natalie Portman, Tom Hiddleston, Anthony Hopkins, Christopher Eccleston, Jaimie Alexander, Zachary Levi, Ray Stevenson, Tadanobu Asano, Idris Elba, Rene Russo, Adewale Akinnuoye-Agbaje, Kat Dennings, Stellan Skarsgård, Alice Krige","Chris Hemsworth","Chris Hemsworth, Natalie Portman","When the Dark Elves attempt to plunge the universe into darkness, Thor must embark on a perilous and personal journey that will reunite him with doctor Jane Foster.","When the Dark Elves attempt to",6.9,582153,206.36214,644.78314,703,170,474.78314
"tt1981677","Voices","Pitch Perfect",2012,"2013-06-06","Comedy, Music, Romance",112,"USA","English","","","Jason Moore","Kay Cannon, Mickey Rapkin","Anna Kendrick, Skylar Astin, Ben Platt, Brittany Snow, Anna Camp, Rebel Wilson, Alexis Knapp, Ester Dean, Hana Mae Lee, Kelley Jakle, Wanetah Walmsley, Shelley Regner, Caroline Fourmy, Nicole Lovince, Adam Devine","Anna Kendrick","Anna Kendrick, Skylar Astin","Beca, a freshman at Barden University, is cajoled into joining The Bellas, her school's all-girls singing group. Injecting some much needed energy into their repertoire, The Bellas take on their male rivals in a campus competition.","Beca, a freshman at Barden University,",7.2,271720,65.001093,115.350426,321,17,98.350426
"tt1985949","Angry Birds - Il film","Angry Birds",2016,"2016-06-15","Animation, Action, Adventure",97,"Finland, USA","English","","","Clay Kaytis, Fergal Reilly","Jon Vitti, Mikael Hed","Jason Sudeikis, Josh Gad, Danny McBride, Maya Rudolph, Bill Hader, Peter Dinklage, Sean Penn, Keegan-Michael Key, Kate McKinnon, Tony Hale, Hannibal Buress, Ike Barinholtz, Tituss Burgess, Ian Hecox, Anthony Padilla","Jason Sudeikis","Jason Sudeikis, Josh Gad","When an island populated by happy, flightless birds is visited by mysterious green piggies, it's up to three unlikely outcasts - Red, Chuck and Bomb - to figure out what the pigs are up to.","When an island populated by happy,",6.3,78294,107.509366,352.333929,211,73,279.333929
"tt1985966","Piovono polpette 2 - La rivincita degli avanzi","Cloudy with a Chance of Meatballs 2",2013,"2013-12-25","Animation, Adventure, Comedy",95,"USA","English","Chinese","","Cody Cameron, Kris Pearn","Erica Rivinoja, John Francis Daley","Bill Hader, Anna Faris, James Caan, Will Forte, Andy Samberg, Benjamin Bratt, Neil Patrick Harris, Terry Crews, Kristen Schaal, Cody Cameron, Melissa Sturm, Kris Pearn, Craig Kellman, Khamani Griffin, Bridget Hoffman","Bill Hader","Bill Hader, Anna Faris","Flint Lockwood now works at The Live Corp Company for his idol Chester V. But he's forced to leave his post when he learns that his most infamous machine is still operational, and is churning out menacing food-animal hybrids.","Flint Lockwood now works at The",6.4,88117,119.793567,274.325949,110,78,196.325949
"tt1987680","Sempre amici","The Upside",2017,"2019-04-01","Comedy, Drama",126,"USA","English","German","Italian","Neil Burger","Jon Hartmere, Éric Toledano","Kevin Hart, Bryan Cranston, Nicole Kidman, Aja Naomi King, Jahi Di'Allo Winston, Genevieve Angelson, Golshifteh Farahani, Tate Donovan, Julianna Margulies, Suzanne Savoy, Michael Quinlan, James Georgiades, Rachel Christopher, Diego Aguirre, Fernando Mateo Jr.","Kevin Hart","Kevin Hart, Bryan Cranston","A comedic look at the relationship between a wealthy man with quadriplegia and an unemployed man with a criminal record who's hired to help him.","A comedic look at the relationship",6.9,42810,108.252517,125.85618,776,37.5,88.35618
"tt2004420","Cattivi vicini","Neighbors",2014,"2014-08-20","Comedy",97,"USA","English","","","Nicholas Stoller","Andrew Jay Cohen, Brendan O'Brien","Seth Rogen, Rose Byrne, Elise Vargas, Zoey Vargas, Brian Huskey, Ike Barinholtz, Carla Gallo, Zac Efron, Dave Franco, Halston Sage, Christopher Mintz-Plasse, Jerrod Carmichael, Craig Roberts, Ali Cobrin, Kira Sternbach","Seth Rogen","Seth Rogen, Rose Byrne","After they are forced to live next to a fraternity house, a couple with a newborn baby do whatever they can to take them down.","After they are forced to live",6.3,280904,150.1574,270.665134,425,18,252.665134
"tt2005151","Trafficanti","War Dogs",2016,"2016-09-15","Biography, Comedy, Crime",114,"USA, Cambodia, Romania","English","Arabic","Albanian","Todd Phillips","Stephen Chin, Todd Phillips","Miles Teller, Steve Lantz, Gregg Weiner, David Packouz, Eddie Jemison, Julian Sergi, Daniel Berson, Jonah Hill, Edson Jean, Daimion Johnson, Bethuel Fletcher, Ana de Armas, Kevin Pollak, Gabriela Alvarez, Dan Bilzerian","Miles Teller","Miles Teller, Steve Lantz","Loosely based on the true story of two young men, David Packouz and Efraim Diveroli, who won a three hundred million dollar contract from the Pentagon to arm America's allies in Afghanistan.","Loosely based on the true story",7.1,172234,43.034523,86.234523,220,40,46.234523
"tt2013293","Si alza il vento","Kaze tachinu",2013,"2014-09-13","Animation, Biography, Drama",126,"Japan","English","Japanese","German","Hayao Miyazaki","Hayao Miyazaki, Hayao Miyazaki","Hideaki Anno, Hidetoshi Nishijima, Miori Takimoto, Masahiko Nishimura, Mansai Nomura, Jun Kunimura, Mirai Shida, Shinobu Ôtake, Morio Kazama, Keiko Takeshita, Joseph Gordon-Levitt, John Krasinski, Emily Blunt, Martin Short, Stanley Tucci","Hideaki Anno","Hideaki Anno, Hidetoshi Nishijima","A look at the life of Jiro Horikoshi, the man who designed Japanese fighter planes during World War II.","A look at the life of Jiro Horikoshi,",7.8,70175,5.20958,136.45422,159,30,106.45422
"tt2015381","Guardiani della Galassia","Guardians of the Galaxy",2014,"2014-10-22","Action, Adventure, Comedy",121,"USA","English","","","James Gunn","James Gunn, Nicole Perlman","Chris Pratt, Zoe Saldana, Dave Bautista, Vin Diesel, Bradley Cooper, Lee Pace, Michael Rooker, Karen Gillan, Djimon Hounsou, John C. Reilly, Glenn Close, Benicio Del Toro, Laura Haddock, Sean Gunn, Peter Serafinowicz","Chris Pratt","Chris Pratt, Zoe Saldana","A group of intergalactic criminals must pull together to stop a fanatical warrior with plans to purge the universe.","A group of intergalactic criminals",8,1023350,333.1766,772.791156,1405,170,602.791156
"tt2023453","Diario di una schiappa: Vita da cani","Diary of a Wimpy Kid: Dog Days",2012,"2012-08-03","Comedy, Family",94,"USA, Canada","English","","","David Bowers","Maya Forbes, Wallace Wolodarsky","Zachary Gordon, Steve Zahn, Robert Capron, Devon Bostick, Rachael Harris, Peyton List, Grayson Russell, Karan Brar, Laine MacNeil, Connor Fielding, Owen Fielding, Melissa Roxburgh, Philip Maurice Hayes, Terence Kelly, Bronwen Smith","Zachary Gordon","Zachary Gordon, Steve Zahn","School's out. Summer vacation is on. However, Greg may not have the best summer vacation ever. What could go wrong?","School's out. Summer vacation",6.3,21460,49.008662,77.229695,51,22,55.229695
"tt2023587","La madre","Mama",2013,"2013-03-21","Horror, Thriller",100,"Canada, Spain","English","","","Andy Muschietti","Andy Muschietti, Barbara Muschietti","Jessica Chastain, Nikolaj Coster-Waldau, Megan Charpentier, Isabelle Nélisse, Daniel Kash, Javier Botet, Jane Moffat, Morgan McGarry, David Fox, Dominic Cuzzocrea, Christopher Marren, Julia Chantrey, Ray Kahnert, Diane Gordon, Matthew Edison","Jessica Chastain","Jessica Chastain, Nikolaj Coster-Waldau","After a young couple take in their two nieces, they suspect that a supernatural spirit named Mama has latched onto their family.","After a young couple take in their",6.2,166729,71.62818,146.42818,368,15,131.42818
"tt2024469","Non-Stop","Non-Stop",2014,"2014-05-08","Action, Mystery, Thriller",106,"UK, France, USA, Canada","English","German","","Jaume Collet-Serra","John W. Richardson, Christopher Roach","Liam Neeson, Julianne Moore, Scoot McNairy, Michelle Dockery, Nate Parker, Corey Stoll, Lupita Nyong'o, Omar Metwally, Jason Butler Harner, Linus Roache, Shea Whigham, Anson Mount, Quinn McColgan, Corey Hawkins, Frank Deal","Liam Neeson","Liam Neeson, Julianne Moore","An air marshal springs into action during a transatlantic flight after receiving a series of text messages demanding $150 million into an off-shore account, or someone will die every 20 minutes.","An air marshal springs into action",6.9,246465,92.1686,222.8096,450,50,172.8096
"tt2024544","12 anni schiavo","12 Years a Slave",2013,"2014-02-20","Biography, Drama, History",134,"USA, UK","English","","","Steve McQueen","John Ridley, Solomon Northup","Chiwetel Ejiofor, Dwight Henry, Dickie Gravois, Bryan Batt, Ashley Dyke, Kelsey Scott, Quvenzhané Wallis, Cameron Zeigler, Tony Bentley, Scoot McNairy, Taran Killam, Christopher Berry, Bill Camp, Mister Mackey Jr., Chris Chalk","Chiwetel Ejiofor","Chiwetel Ejiofor, Dwight Henry","A rookie cop spends his first day as a Los Angeles narcotics officer with a rogue detective who isn't what he appears to be.","A rookie cop spends his first",8.1,624629,56.671993,187.733202,879,20,167.733202
"tt2042568","A proposito di Davis","Inside Llewyn Davis",2013,"2014-02-06","Comedy, Drama, Music",104,"USA, UK, France","English","","","Ethan Coen, Joel Coen","Joel Coen, Ethan Coen","Oscar Isaac, Carey Mulligan, Justin Timberlake, Ethan Phillips, Robin Bartlett, Max Casella, Jerry Grayson, Jeanine Serralles, Adam Driver, Stark Sands, John Goodman, Garrett Hedlund, Alex Karpovsky, Helen Hong, Bradley Mott","Oscar Isaac","Oscar Isaac, Carey Mulligan","A week in the life of a young singer as he navigates the Greenwich Village folk scene of 1961.","A week in the life of a young",7.5,135904,13.235319,32.960249,385,11,21.960249
"tt2053463","Effetti collaterali","Side Effects",2013,"2013-05-01","Crime, Drama, Mystery",106,"USA","English","French","","Steven Soderbergh","Scott Z. Burns","Rooney Mara, Carmen Pelaez, Marin Ireland, Channing Tatum, Polly Draper, Ann Dowd, Haraldo Alvarez, Jude Law, James Martinez, Vladimir Versailles, Jacqueline Antaramian, Michelle Vergara Moore, Catherine Zeta-Jones, Katie Lowes, David Costabile","Rooney Mara","Rooney Mara, Carmen Pelaez","A young woman's world unravels when a drug prescribed by her psychiatrist has unexpected side effects.","A young woman's world unravels",7.1,177680,32.172757,63.414135,326,30,33.414135
"tt2057392","Il diritto di uccidere","Eye in the Sky",2015,"2016-08-25","Action, Drama, Thriller",102,"UK, Canada","English","Somali","","Gavin Hood","Guy Hibbert","Faisa Hassan, Aisha Takow, Armaan Haggio, Helen Mirren, Bob Chappell, Alex Gallafent, Aaron Paul, Babou Ceesay, Carl Beukes, Kate Liquorish, Richard Stephenson, Gabriella Pinto, Tylan Wray, Hossain Dahir, Mondé Sibisi","Faisa Hassan","Faisa Hassan, Aisha Takow","Col. Katherine Powell, a military officer in command of an operation to capture terrorists in Kenya, sees her mission escalate when a girl enters the kill zone triggering an international dispute over the implications of modern warfare.","Col. Katherine Powell, a military",7.3,77481,18.704595,35.259653,334,13,22.259653
"tt2066051","Rocketman","Rocketman",2019,"2019-05-29","Biography, Drama, Music",121,"UK, USA, Canada","English","","","Dexter Fletcher","Lee Hall","Taron Egerton, Jamie Bell, Richard Madden, Bryce Dallas Howard, Gemma Jones, Steven Mackintosh, Tom Bennett, Matthew Illesley, Kit Connor, Charlie Rowe, Peter O'Hanlon, Ross Farrelly, Evan Walsh, Tate Donovan, Sharmina Harrower","Taron Egerton","Taron Egerton, Jamie Bell","A musical fantasy about the fantastical human story of","A musical fantasy about the fantastical",7.3,124399,96.36816,195.179299,958,40,155.179299
"tt2076298","Ip Man 4","Yip Man 4",2019,"2019-12-20","Action, Biography, Drama",107,"Hong Kong, China","Cantonese","English","Mandarin","Wilson Yip","Tai-lee Chan, Hiroshi Fukazawa","Donnie Yen, Scott Adkins, Danny Kwok-Kwan Chan, Vanness Wu, Jim Liu, Kent Cheng, Yue Wu, Ka-nin Ngo, Adrian Wheeler, Chris Collins, Vanda Margraf, Nicola Stuart-Hill, Nico Amedeo, Grace Englert, John F. Cruz","Donnie Yen","Donnie Yen, Scott Adkins","The Kung Fu master travels to the U.S. where his student has upset the local martial arts community by opening a Wing Chun school.","The Kung Fu master travels to",7.1,20858,3.956031,176.345966,259,52,124.345966
"tt2083383","Di nuovo in gioco","Trouble with the Curve",2012,"2012-11-29","Drama, Sport",111,"USA","English","","","Robert Lorenz","Randy Brown","Clint Eastwood, Chelcie Ross, Raymond Anthony Thomas, Ed Lauter, Amy Adams, Clifton Guterman, Carla Fisher, George Wyner, Bob Gunton, Jack Gilpin, Matthew Lillard, Robert Patrick, John Goodman, Nathan Wright, Scott Eastwood","Clint Eastwood","Clint Eastwood, Chelcie Ross","A daughter tries to remedy her dysfunctional relationship with her ailing father, a decorated baseball scout by helping him in a recruiting trip which could be his last.","A daughter tries to remedy her",6.8,59171,35.763137,48.963137,192,30,18.963137
"tt2084970","The Imitation Game","The Imitation Game",2014,"2015-01-01","Biography, Drama, Thriller",114,"UK, USA","English","German","","Morten Tyldum","Graham Moore, Andrew Hodges","Benedict Cumberbatch, Keira Knightley, Matthew Goode, Rory Kinnear, Allen Leech, Matthew Beard, Charles Dance, Mark Strong, James Northcote, Tom Goodman-Hill, Steven Waddington, Ilan Goodman, Jack Tarlton, Alex Lawther, Jack Bannon","Benedict Cumberbatch","Benedict Cumberbatch","During World War II, the English mathematical genius","During World War II, the English",8,668033,91.125683,233.555708,845,14,219.555708
"tt2091256","Capitan Mutanda","Captain Underpants: The First Epic Movie",2017,"2017-11-01","Animation, Action, Comedy",89,"USA, Canada, France, UK, India","English","","","David Soren","Nicholas Stoller, Dav Pilkey","Kevin Hart, Ed Helms, Nick Kroll, Thomas Middleditch, Jordan Peele, Kristen Schaal, DeeDee Rescher, Brian Posehn, David Soren, Mel Rodriguez, Susan Fitzer, Lynnanne Zager, Tiffany Lauren Bennicke, James Ryan, Leslie David Baker","Kevin Hart","Kevin Hart, Ed Helms","Two overly imaginative pranksters named George and Harold hypnotize their principal into thinking he's a ridiculously enthusiastic, incredibly dimwitted superhero named Captain Underpants.","Two overly imaginative pranksters",6.2,24337,73.921,125.427681,135,38,87.427681
"tt2096673","Inside Out","Inside Out",2015,"2015-09-16","Animation, Adventure, Comedy",95,"USA","English","","","Pete Docter, Ronnie Del Carmen","Pete Docter, Ronnie Del Carmen","Amy Poehler, Phyllis Smith, Richard Kind, Bill Hader, Lewis Black, Mindy Kaling, Kaitlyn Dias, Diane Lane, Kyle MacLachlan, Paula Poundstone, Bobby Moynihan, Paula Pell, Dave Goelz, Frank Oz, Josh Cooley","Amy Poehler","Amy Poehler, Phyllis Smith","After young Riley is uprooted from her Midwest life and moved to San Francisco, her emotions - Joy, Fear, Anger, Disgust and Sadness - conflict on how best to navigate a new city, house, and school.","After young Riley is uprooted",8.1,592575,356.921711,858.07135,1034,175,683.07135
"tt2097298","McFarland","McFarland, USA",2015,"2015-02-20","Biography, Drama, Sport",129,"USA","English","Spanish","","Niki Caro","Christopher Cleveland, Bettina Gilois","Kevin Costner, Ramiro Rodriguez, Carlos Pratts, Johnny Ortiz, Rafael Martinez, Hector Duran, Sergio Avelar, Michael Aguero, Diana Maria Riva, Omar Leyva, Valente Rodriguez, Danny Mora, Maria Bello, Morgan Saylor, Elsie Fisher","Kevin Costner","Kevin Costner, Ramiro Rodriguez","Jim White moves his family after losing his last job as a football coach. He sees that some of the students are worth starting a cross-country team and turns seven students with no hope into one of the best cross-country teams.","Jim White moves his family after",7.4,34643,44.48241,45.710059,104,17,28.710059
"tt2101473","Medicus","The Physician",2013,"2013-12-25","Adventure, Drama, History",155,"Germany","English","Arabic","Hebrew","Philipp Stölzl","Noah Gordon, Jan Berger","Tom Payne, Stellan Skarsgård, Olivier Martinez, Emma Rigby, Elyas M'Barek, Fahri Yardim, Makram Khoury, Michael Marcus, Ben Kingsley, Stanley Townsend, Emil Marwa, Martin Hancock, Adam Thomas Wright, Jodie McNee, Dominique Moore","Tom Payne","Tom Payne, Stellan Skarsgård","In Persia in the 11th Century, a surgeon's apprentice disguises himself as a Jew to study at a school that does not admit Christians.","In Persia in the 11th Century,",7.2,35784,NA,57.284237,136,36,21.284237
"tt2103281","Apes Revolution - Il pianeta delle scimmie","Dawn of the Planet of the Apes",2014,"2014-07-30","Action, Adventure, Drama",130,"USA, UK, Canada","English","American Sign Language","","Matt Reeves","Mark Bomback, Rick Jaffa","Andy Serkis, Jason Clarke, Gary Oldman, Keri Russell, Toby Kebbell, Kodi Smit-McPhee, Kirk Acevedo, Nick Thurston, Terry Notary, Karin Konoval, Judy Greer, Jon Eyez, Enrique Murciano, Larramie Doc Shaw, Lee Ross","Andy Serkis","Andy Serkis, Jason Clarke","A growing nation of genetically evolved apes led by Caesar is threatened by a band of human survivors of the devastating virus unleashed a decade earlier.","A growing nation of genetically",7.6,406657,208.545589,710.644566,676,170,540.644566
"tt2113681","Il centenario che saltò dalla finestra e scomparve","Hundraåringen som klev ut genom fönstret och försvann",2013,"2014-04-24","Adventure, Comedy",114,"Sweden, Russia, UK, France, Spain, Germany","Swedish","German","English","Felix Herngren","Felix Herngren, Hans Ingemansson","Robert Gustafsson, Mia Skäringer, Iwar Wiklander, David Wiberg, Jens Hultén, David Shackleton, Ralph Carlsson, Georg Nikoloff, Alan Ford, Simon Säppenen, Sven Lönn, Bianca Cruzeiro, Gustav Deinoff, Tumba, Sonja","Robert Gustafsson","Robert Gustafsson, Mia Skäringer","After living a long and colorful life, Allan Karlsson finds himself stuck in a nursing home. On his 100th birthday, he leaps out a window and begins an unexpected journey.","After living a long and colorful",7.1,37638,0.944193,51.167572,62,9.45,41.717572
"tt2119532","La battaglia di Hacksaw Ridge","Hacksaw Ridge",2016,"2017-02-02","Biography, Drama, History",139,"Australia, USA","English","Japanese","","Mel Gibson","Robert Schenkkan, Andrew Knight","Andrew Garfield, Richard Pyros, Jacob Warner, Milo Gibson, Darcy Bryce, Roman Guerriero, James Lugton, Kasia Stelmach, Hugo Weaving, Rachel Griffiths, Jarin Towney, Tim McGarry, Tyler Coppin, Teresa Palmer, Richard Platt","Andrew Garfield","Andrew Garfield, Richard Pyros","A wealthy New York City investment banking executive, Patrick Bateman, hides his alternate psychopathic ego from his co-workers and friends as he delves deeper into his violent, hedonistic fantasies.","A wealthy New York City investment",8.1,418336,67.209615,180.450918,914,40,140.450918
"tt2119543","Il mistero della casa del tempo","The House with a Clock in Its Walls",2018,"2018-10-31","Comedy, Family, Fantasy",105,"USA, Canada, India","English","","","Eli Roth","John Bellairs, Eric Kripke","Jack Black, Cate Blanchett, Owen Vaccaro, Kyle MacLachlan, Renée Elise Goldsberry, Colleen Camp, Sunny Suljic, Lorenza Izzo, Braxton Bjerken, Vanessa Anne Williams, Ricky Muse, Charles Green, De'Jon Watts, Aaron Beelner, Joshua Phillips","Jack Black","Jack Black, Cate Blanchett","A young orphan named Lewis Barnavelt aids his magical uncle in locating a clock with the power to bring about the end of the world.","A young orphan named Lewis Barnavelt",6,43067,68.549695,131.457147,429,42,89.457147
"tt2125435","Re della terra selvaggia","Beasts of the Southern Wild",2012,"2013-02-07","Adventure, Drama, Fantasy",93,"USA","English","","","Benh Zeitlin","Lucy Alibar, Benh Zeitlin","Quvenzhané Wallis, Dwight Henry, Levy Easterly, Lowell Landes, Pamela Harper, Gina Montana, Amber Henry, Jonshel Alexander, Nicholas Clark, Joseph Brown, Henry D. Coleman, Kaliana Brower, Philip Lawrence, Hannah Holby, Jimmy Lee Moore","Quvenzhané Wallis","Quvenzhané Wallis, Dwight Henry","Faced with both her hot-tempered father's fading health and melting ice-caps that flood her ramshackle bayou community and unleash ancient aurochs, six-year-old Hushpuppy must learn the ways of courage and love.","Faced with both her hot-tempered",7.3,79817,12.795746,21.107746,286,1.8,19.307746
"tt2126355","San Andreas","San Andreas",2015,"2015-05-28","Action, Adventure, Drama",114,"USA","English","","","Brad Peyton","Carlton Cuse, Andre Fabrizio","Dwayne Johnson, Carla Gugino, Alexandra Daddario, Ioan Gruffudd, Archie Panjabi, Paul Giamatti, Hugo Johnstone-Burt, Art Parkinson, Will Yun Lee, Kylie Minogue, Colton Haynes, Todd Williams, Matt Gerald, Alec Utgoff, Marissa Neitling","Dwayne Johnson","Dwayne Johnson, Carla Gugino","In the aftermath of a massive earthquake in California, a rescue-chopper pilot makes a dangerous journey with his ex-wife across the state in order to rescue his daughter.","In the aftermath of a massive",6.1,207545,155.190832,473.990832,624,110,363.990832
"tt2140373","Saving Mr. Banks","Saving Mr. Banks",2013,"2014-02-20","Biography, Comedy, Drama",125,"USA, UK, Australia","English","","","John Lee Hancock","Kelly Marcel, Sue Smith","Emma Thompson, Tom Hanks, Annie Rose Buckley, Colin Farrell, Ruth Wilson, Paul Giamatti, Bradley Whitford, B.J. Novak, Jason Schwartzman, Lily Bigham, Kathy Baker, Melanie Paxson, Andy McPhee, Rachel Griffiths, Ronan Vibert","Emma Thompson","Emma Thompson, Tom Hanks","Scientist Sherman Klump's inventions, his upcoming marriage to his pretty colleague Denise Gaines and his reputation are threatened by his evil clone Buddy Love.","Scientist Sherman Klump's inventions,",7.5,149140,83.30158,117.867984,355,35,82.867984
"tt2140479","The Accountant","The Accountant",2016,"2016-10-27","Action, Crime, Drama",128,"USA","English","Indonesian","French","Gavin O'Connor","Bill Dubuque","Ben Affleck, Anna Kendrick, J.K. Simmons, Jon Bernthal, Jeffrey Tambor, Cynthia Addai-Robinson, John Lithgow, Jean Smart, Andy Umberger, Alison Wright, Jason Davis, Robert C. Treveiler, Mary Kraft, Seth Lee, Jake Presley","Ben Affleck","Ben Affleck, Anna Kendrick","As a math savant uncooks the books for a new client, the Treasury Department closes in on his activities, and the body count starts to rise.","As a math savant uncooks the books",7.3,253669,86.260045,155.160045,517,44,111.160045
"tt2170439","Come ammazzare il capo 2","Horrible Bosses 2",2014,"2015-01-08","Comedy, Crime",108,"USA","English","","","Sean Anders","Sean Anders, John Morris","Jason Bateman, Jason Sudeikis, Charlie Day, Jennifer Aniston, Kevin Spacey, Jamie Foxx, Chris Pine, Christoph Waltz, Jonathan Banks, Lindsay Sloane, Keegan-Michael Key, Kelly Stables, Jerry Lambert, Sam Richardson, Brianne Howey","Jason Bateman","Jason Bateman, Jason Sudeikis","Dale, Kurt and Nick decide to start their own business but things don't go as planned because of a slick investor, prompting the trio to pull off a harebrained and misguided kidnapping scheme.","Dale, Kurt and Nick decide to",6.3,155108,54.445357,107.645357,238,42,65.645357
"tt2170593","St. Vincent","St. Vincent",2014,"2014-12-18","Comedy, Drama",102,"USA","English","Spanish","","Theodore Melfi","Theodore Melfi","Bill Murray, Melissa McCarthy, Naomi Watts, Chris O'Dowd, Terrence Howard, Jaeden Martell, Kimberly Quinn, Lenny Venito, Nate Corddry, Dario Barosso, Donna Mitchell, Ann Dowd, Scott Adsit, Reg E. Cathey, Deirdre O'Connell","Bill Murray","Bill Murray, Melissa McCarthy","A young boy whose parents have just divorced finds an unlikely friend and mentor in the misanthropic, bawdy, hedonistic war veteran who lives next door.","A young boy whose parents have",7.2,94385,44.137712,54.837234,217,13,41.837234
"tt2172934","3 Days to Kill","3 Days to Kill",2014,"2014-06-05","Action, Drama, Thriller",117,"USA, France, Serbia","English","French","German","McG","Adi Hasak, Luc Besson","Kevin Costner, Amber Heard, Hailee Steinfeld, Connie Nielsen, Tómas Lemarquis, Richard Sammel, Marc Andréoni, Bruno Ricci, Jonas Bloquet, Eriq Ebouaney, Joakhim Sigue, Alison Valence, Big John, Michaël Vander-Meiren, Paolo Calia","Kevin Costner","Kevin Costner, Amber Heard","A dying CIA agent trying to reconnect with his estranged daughter is offered an experimental drug that could save his life in exchange for one last assignment.","A dying CIA agent trying to reconnect",6.2,85826,30.697999,53.26023,258,28,25.26023
"tt2177771","Monuments Men","The Monuments Men",2014,"2014-02-13","Comedy, Drama, History",118,"USA, Germany","English","German","Russian","George Clooney","George Clooney, Grant Heslov","George Clooney, Matt Damon, Bill Murray, Cate Blanchett, John Goodman, Jean Dujardin, Hugh Bonneville, Bob Balaban, Dimitri Leonidas, Justus von Dohnányi, Holger Handtke, Michael Hofland, Zachary Baharov, Michael Brandner, Sam Hazeldine","George Clooney","George Clooney, Matt Damon","An unlikely World War II platoon is tasked to rescue art masterpieces from Nazi thieves and return them to their owners.","An unlikely World War II platoon",6.1,122890,78.03162,156.706638,445,70,86.706638
