"imdb_title_id","title","original_title","year","date_published","genre","duration","country","language_1","language_2","language_3","director","writer","actors","actors_1","actors_2","description","desc35","avg_vote","votes","usa_gross_income","worlwide_gross_income","reviews_from_users","budget","profit","success_rating_0_10","month_published","num_films","month"
"tt6324278","Il piccolo yeti","Abominable",2019,"2019-10-03","Adventure",97,"China","English","Mandarin","","Jill Culton","Jill Culton","Chloe Bennet, Albert Tsai, Tenzing Norgay Trainor, Joseph Izzo, Sarah Paulson, Eddie Izzard, Tsai Chin, Michelle Wong, Rich Dietl, James Hong, Christine Lin, Kym Miller, Jason Ko, Trevor Devall, Karen Huie","Chloe Bennet"," Albert Tsai","Three teenagers must help a Yeti return to his family while avoiding a wealthy man and a zoologist who want him for their own needs.","Three teenagers must help a Yeti",7,25813,60.716,179.99,251,75,104.99,1.307,"October",1,"10"
"tt6324278","Il piccolo yeti","Abominable",2019,"2019-10-03","Comedy",97,"China","English","Mandarin","","Jill Culton","Jill Culton","Chloe Bennet, Albert Tsai, Tenzing Norgay Trainor, Joseph Izzo, Sarah Paulson, Eddie Izzard, Tsai Chin, Michelle Wong, Rich Dietl, James Hong, Christine Lin, Kym Miller, Jason Ko, Trevor Devall, Karen Huie","Chloe Bennet"," Albert Tsai","Three teenagers must help a Yeti return to his family while avoiding a wealthy man and a zoologist who want him for their own needs.","Three teenagers must help a Yeti",7,25813,60.716,179.99,251,75,104.99,1.307,"October",1,"10"
"tt6343314","Creed II","Creed II",2018,"2019-01-24","Drama",130,"USA","English","Russian","Sign Languages","Steven Caple Jr.","Juel Taylor","Michael B. Jordan, Sylvester Stallone, Tessa Thompson, Phylicia Rashad, Dolph Lundgren, Florian Munteanu, Russell Hornsby, Wood Harris, Milo Ventimiglia, Robbie Johns, Andre Ward, Brigitte Nielsen, Patrice Harris, Jacob 'Stitch' Duran, Ana Gerena","Michael B. Jordan"," Sylvester Stallone","Under the tutelage of Rocky Balboa, newly crowned heavyweight champion Adonis Creed faces off against Viktor Drago, the son of Ivan Drago.","Under the tutelage of Rocky Balboa,",7.1,99570,115.716,214.216,772,50,164.216,1.674,"January",1,"01"
"tt6343314","Creed II","Creed II",2018,"2019-01-24","Sport",130,"USA","English","Russian","Sign Languages","Steven Caple Jr.","Juel Taylor","Michael B. Jordan, Sylvester Stallone, Tessa Thompson, Phylicia Rashad, Dolph Lundgren, Florian Munteanu, Russell Hornsby, Wood Harris, Milo Ventimiglia, Robbie Johns, Andre Ward, Brigitte Nielsen, Patrice Harris, Jacob 'Stitch' Duran, Ana Gerena","Michael B. Jordan"," Sylvester Stallone","Under the tutelage of Rocky Balboa, newly crowned heavyweight champion Adonis Creed faces off against Viktor Drago, the son of Ivan Drago.","Under the tutelage of Rocky Balboa,",7.1,99570,115.716,214.216,772,50,164.216,1.674,"January",1,"01"
"tt6394270","Bombshell - La voce dello scandalo","Bombshell",2019,"2020-04-17","Biography",109,"Canada","English","","","Jay Roach","Charles Randolph","Charlize Theron, Nicole Kidman, Margot Robbie, John Lithgow, Allison Janney, Malcolm McDowell, Kate McKinnon, Connie Britton, Liv Hewson, Brigette Lundy-Paine, Rob Delaney, Mark Duplass, Stephen Root, Robin Weigert, Amy Landecker","Charlize Theron"," Nicole Kidman","A group of women take on Fox News head","A group of women take on Fox News",6.8,69641,31.763,59.864,480,32,27.864,0.957,"April",1,"04"
"tt6394270","Bombshell - La voce dello scandalo","Bombshell",2019,"2020-04-17","Drama",109,"Canada","English","","","Jay Roach","Charles Randolph","Charlize Theron, Nicole Kidman, Margot Robbie, John Lithgow, Allison Janney, Malcolm McDowell, Kate McKinnon, Connie Britton, Liv Hewson, Brigette Lundy-Paine, Rob Delaney, Mark Duplass, Stephen Root, Robin Weigert, Amy Landecker","Charlize Theron"," Nicole Kidman","A group of women take on Fox News head","A group of women take on Fox News",6.8,69641,31.763,59.864,480,32,27.864,0.957,"April",1,"04"
"tt6398184","Downton Abbey","Downton Abbey",2019,"2019-10-24","Drama",122,"UK","English","","","Michael Engler","Julian Fellowes","Stephen Campbell Moore, Michael Fox, Lesley Nicol, Sophie McShera, Robert James-Collier, Hugh Bonneville, Allen Leech, Michelle Dockery, Phyllis Logan, Laura Carmichael, Elizabeth McGovern, Jim Carter, Geraldine James, Imelda Staunton, Alex Crisp","Stephen Campbell Moore","","The continuing story of the Crawley family, wealthy owners of a large estate in the English countryside in the early twentieth century.","The continuing story of the Crawley",7.4,35846,96.854,194.294,441,13,181.294,1.949,"October",1,"10"
"tt6398184","Downton Abbey","Downton Abbey",2019,"2019-10-24","Romance",122,"UK","English","","","Michael Engler","Julian Fellowes","Stephen Campbell Moore, Michael Fox, Lesley Nicol, Sophie McShera, Robert James-Collier, Hugh Bonneville, Allen Leech, Michelle Dockery, Phyllis Logan, Laura Carmichael, Elizabeth McGovern, Jim Carter, Geraldine James, Imelda Staunton, Alex Crisp","Stephen Campbell Moore","","The continuing story of the Crawley family, wealthy owners of a large estate in the English countryside in the early twentieth century.","The continuing story of the Crawley",7.4,35846,96.854,194.294,441,13,181.294,1.949,"October",1,"10"
"tt6450804","Terminator - Destino oscuro","Terminator: Dark Fate",2019,"2019-10-31","Action",128,"USA","English","Spanish","","Tim Miller","David S. Goyer","Linda Hamilton, Arnold Schwarzenegger, Mackenzie Davis, Natalia Reyes, Gabriel Luna, Diego Boneta, Ferran Fernández, Tristán Ulloa, Tomás Álvarez, Tom Hopper, Alicia Borrachero, Enrique Arce, Manuel Pacific, Fraser James, Pedro Rudolphi","Linda Hamilton"," Arnold Schwarzenegger","An augmented human and Sarah Connor must stop an advanced liquid Terminator from hunting down a young girl, whose fate is critical to the human race.","An augmented human and Sarah Connor",6.2,132793,62.253,261.119,2878,185,76.119,0.524,"October",1,"10"
"tt6450804","Terminator - Destino oscuro","Terminator: Dark Fate",2019,"2019-10-31","Adventure",128,"USA","English","Spanish","","Tim Miller","David S. Goyer","Linda Hamilton, Arnold Schwarzenegger, Mackenzie Davis, Natalia Reyes, Gabriel Luna, Diego Boneta, Ferran Fernández, Tristán Ulloa, Tomás Álvarez, Tom Hopper, Alicia Borrachero, Enrique Arce, Manuel Pacific, Fraser James, Pedro Rudolphi","Linda Hamilton"," Arnold Schwarzenegger","An augmented human and Sarah Connor must stop an advanced liquid Terminator from hunting down a young girl, whose fate is critical to the human race.","An augmented human and Sarah Connor",6.2,132793,62.253,261.119,2878,185,76.119,0.524,"October",1,"10"
"tt6450804","Terminator - Destino oscuro","Terminator: Dark Fate",2019,"2019-10-31","Sci-Fi",128,"USA","English","Spanish","","Tim Miller","David S. Goyer","Linda Hamilton, Arnold Schwarzenegger, Mackenzie Davis, Natalia Reyes, Gabriel Luna, Diego Boneta, Ferran Fernández, Tristán Ulloa, Tomás Álvarez, Tom Hopper, Alicia Borrachero, Enrique Arce, Manuel Pacific, Fraser James, Pedro Rudolphi","Linda Hamilton"," Arnold Schwarzenegger","An augmented human and Sarah Connor must stop an advanced liquid Terminator from hunting down a young girl, whose fate is critical to the human race.","An augmented human and Sarah Connor",6.2,132793,62.253,261.119,2878,185,76.119,0.524,"October",1,"10"
"tt6452574","Sanju","Sanju",2018,"2018-07-05","Biography",155,"India","Hindi","","","Rajkumar Hirani","Abhiruchi Chand","Ranbir Kapoor, Paresh Rawal, Manisha Koirala, Vicky Kaushal, Dia Mirza, Anushka Sharma, Sonam Kapoor, Jim Sarbh, Karishma Tanna, Boman Irani, Ashnoor Kaur, Siya, Tabu, Sayaji Shinde, Steven Allen Prince","Ranbir Kapoor"," Paresh Rawal","Sanju is a biopic of the controversial life of actor","Sanju is a biopic of the controversial",7.8,46057,7.909,76.693,376,14,62.693,2.093,"July",1,"07"
"tt6452574","Sanju","Sanju",2018,"2018-07-05","Drama",155,"India","Hindi","","","Rajkumar Hirani","Abhiruchi Chand","Ranbir Kapoor, Paresh Rawal, Manisha Koirala, Vicky Kaushal, Dia Mirza, Anushka Sharma, Sonam Kapoor, Jim Sarbh, Karishma Tanna, Boman Irani, Ashnoor Kaur, Siya, Tabu, Sayaji Shinde, Steven Allen Prince","Ranbir Kapoor"," Paresh Rawal","Sanju is a biopic of the controversial life of actor","Sanju is a biopic of the controversial",7.8,46057,7.909,76.693,376,14,62.693,2.093,"July",1,"07"
"tt6472976","A un metro da te","Five Feet Apart",2019,"2019-03-21","Drama",116,"USA","English","French","","Justin Baldoni","Mikki Daughtry","Haley Lu Richardson, Cole Sprouse, Moises Arias, Kimberly Hebert Gregory, Parminder Nagra, Claire Forlani, Emily Baldoni, Gary Weeks, Cynthia Evans, Brett Austin Johnson, Ariana Guerra, Sophia Bernard, Evangeline Hill, Ivy Dubreuil, Kristopher Perez","Haley Lu Richardson","","A pair of teenagers with cystic fibrosis meet in a hospital and fall in love, though their disease means they must avoid close physical contact.","A pair of teenagers with cystic",7.2,38320,45.729,91.522,307,7,84.522,1.489,"March",1,"03"
"tt6472976","A un metro da te","Five Feet Apart",2019,"2019-03-21","Romance",116,"USA","English","French","","Justin Baldoni","Mikki Daughtry","Haley Lu Richardson, Cole Sprouse, Moises Arias, Kimberly Hebert Gregory, Parminder Nagra, Claire Forlani, Emily Baldoni, Gary Weeks, Cynthia Evans, Brett Austin Johnson, Ariana Guerra, Sophia Bernard, Evangeline Hill, Ivy Dubreuil, Kristopher Perez","Haley Lu Richardson","","A pair of teenagers with cystic fibrosis meet in a hospital and fall in love, though their disease means they must avoid close physical contact.","A pair of teenagers with cystic",7.2,38320,45.729,91.522,307,7,84.522,1.489,"March",1,"03"
"tt6513120","Una famiglia al tappeto","Fighting with My Family",2019,"2019-08-01","Biography",108,"UK","English","","","Stephen Merchant","Stephen Merchant","Dwayne Johnson, Thomas Whilley, Tori Ellen Ross, Nick Frost, Lena Headey, Florence Pugh, Jack Lowden, Olivia Bernstone, Leah Harvey, Mohammad Amiri, Christine Ozanne, Grace Link, Hannah Dodd, Jack Gouldbourne, Elroy Powell","Dwayne Johnson"," Thomas Whilley","A former wrestler and his family make a living performing at small venues around the country while his kids dream of joining World Wrestling Entertainment.","A former wrestler and his family",7.1,62599,22.959,40.812,356,11,29.812,1.277,"August",1,"08"
"tt6513120","Una famiglia al tappeto","Fighting with My Family",2019,"2019-08-01","Comedy",108,"UK","English","","","Stephen Merchant","Stephen Merchant","Dwayne Johnson, Thomas Whilley, Tori Ellen Ross, Nick Frost, Lena Headey, Florence Pugh, Jack Lowden, Olivia Bernstone, Leah Harvey, Mohammad Amiri, Christine Ozanne, Grace Link, Hannah Dodd, Jack Gouldbourne, Elroy Powell","Dwayne Johnson"," Thomas Whilley","A former wrestler and his family make a living performing at small venues around the country while his kids dream of joining World Wrestling Entertainment.","A former wrestler and his family",7.1,62599,22.959,40.812,356,11,29.812,1.277,"August",1,"08"
"tt6513120","Una famiglia al tappeto","Fighting with My Family",2019,"2019-08-01","Drama",108,"UK","English","","","Stephen Merchant","Stephen Merchant","Dwayne Johnson, Thomas Whilley, Tori Ellen Ross, Nick Frost, Lena Headey, Florence Pugh, Jack Lowden, Olivia Bernstone, Leah Harvey, Mohammad Amiri, Christine Ozanne, Grace Link, Hannah Dodd, Jack Gouldbourne, Elroy Powell","Dwayne Johnson"," Thomas Whilley","A former wrestler and his family make a living performing at small venues around the country while his kids dream of joining World Wrestling Entertainment.","A former wrestler and his family",7.1,62599,22.959,40.812,356,11,29.812,1.277,"August",1,"08"
"tt6644200","A Quiet Place - Un posto tranquillo","A Quiet Place",2018,"2018-04-05","Drama",90,"USA","English","American Sign Language","","John Krasinski","Bryan Woods","Emily Blunt, John Krasinski, Millicent Simmonds, Noah Jupe, Cade Woodward, Leon Russom","Emily Blunt"," John Krasinski","In a post-apocalyptic world, a family is forced to live in silence while hiding from monsters with ultra-sensitive hearing.","In a post-apocalyptic world, a",7.5,391417,188.024,340.949,2910,17,323.949,2.941,"April",1,"04"
"tt6644200","A Quiet Place - Un posto tranquillo","A Quiet Place",2018,"2018-04-05","Horror",90,"USA","English","American Sign Language","","John Krasinski","Bryan Woods","Emily Blunt, John Krasinski, Millicent Simmonds, Noah Jupe, Cade Woodward, Leon Russom","Emily Blunt"," John Krasinski","In a post-apocalyptic world, a family is forced to live in silence while hiding from monsters with ultra-sensitive hearing.","In a post-apocalyptic world, a",7.5,391417,188.024,340.949,2910,17,323.949,2.941,"April",1,"04"
"tt6644200","A Quiet Place - Un posto tranquillo","A Quiet Place",2018,"2018-04-05","Sci-Fi",90,"USA","English","American Sign Language","","John Krasinski","Bryan Woods","Emily Blunt, John Krasinski, Millicent Simmonds, Noah Jupe, Cade Woodward, Leon Russom","Emily Blunt"," John Krasinski","In a post-apocalyptic world, a family is forced to live in silence while hiding from monsters with ultra-sensitive hearing.","In a post-apocalyptic world, a",7.5,391417,188.024,340.949,2910,17,323.949,2.941,"April",1,"04"
"tt6663582","Il tuo ex non muore mai","The Spy Who Dumped Me",2018,"2018-08-08","Action",117,"Canada","English","Russian","French","Susanna Fogel","Susanna Fogel","Justin Theroux, Blanka Györfi-Tóth, Vilma Szécsi, Mila Kunis, Kate McKinnon, Lolly Adefope, Dustin Demri-Burns, David Iserson, Sam Heughan, Hasan Minhaj, Peter Schueller, Mirjam Novak, Ágnes Bánfalvy, László Áron, Kev Adams","Justin Theroux"," Blanka Györfi-Tóth","Audrey and Morgan are best friends who unwittingly become entangled in an international conspiracy when one of the women discovers the boyfriend who dumped her was actually a spy.","Audrey and Morgan are best friends",6,65737,33.562,75.339,510,40,35.339,0.106,"August",1,"08"
"tt6663582","Il tuo ex non muore mai","The Spy Who Dumped Me",2018,"2018-08-08","Adventure",117,"Canada","English","Russian","French","Susanna Fogel","Susanna Fogel","Justin Theroux, Blanka Györfi-Tóth, Vilma Szécsi, Mila Kunis, Kate McKinnon, Lolly Adefope, Dustin Demri-Burns, David Iserson, Sam Heughan, Hasan Minhaj, Peter Schueller, Mirjam Novak, Ágnes Bánfalvy, László Áron, Kev Adams","Justin Theroux"," Blanka Györfi-Tóth","Audrey and Morgan are best friends who unwittingly become entangled in an international conspiracy when one of the women discovers the boyfriend who dumped her was actually a spy.","Audrey and Morgan are best friends",6,65737,33.562,75.339,510,40,35.339,0.106,"August",1,"08"
"tt6663582","Il tuo ex non muore mai","The Spy Who Dumped Me",2018,"2018-08-08","Comedy",117,"Canada","English","Russian","French","Susanna Fogel","Susanna Fogel","Justin Theroux, Blanka Györfi-Tóth, Vilma Szécsi, Mila Kunis, Kate McKinnon, Lolly Adefope, Dustin Demri-Burns, David Iserson, Sam Heughan, Hasan Minhaj, Peter Schueller, Mirjam Novak, Ágnes Bánfalvy, László Áron, Kev Adams","Justin Theroux"," Blanka Györfi-Tóth","Audrey and Morgan are best friends who unwittingly become entangled in an international conspiracy when one of the women discovers the boyfriend who dumped her was actually a spy.","Audrey and Morgan are best friends",6,65737,33.562,75.339,510,40,35.339,0.106,"August",1,"08"
"tt6751668","Parasite","Gisaengchung",2019,"2019-11-07","Comedy",132,"South Korea","Korean","English","","Bong Joon Ho","Bong Joon Ho","Kang-ho Song, Sun-kyun Lee, Yeo-jeong Jo, Woo-sik Choi, So-dam Park, Jeong-eun Lee, Hye-jin Jang, Myeong-hoon Park, Ji-so Jung, Hyun-jun Jung, Keun-rok Park, Jeong Esuz, Jo Jae-Myeong, Ik-han Jung, Kim Gyu Baek","Kang-ho Song"," Sun-kyun Lee","Greed and class discrimination threaten the newly formed symbiotic relationship between the wealthy Park family and the destitute Kim clan.","Greed and class discrimination",8.6,470931,53.37,257.605,2714,11.4,246.205,4.047,"November",1,"11"
"tt6751668","Parasite","Gisaengchung",2019,"2019-11-07","Drama",132,"South Korea","Korean","English","","Bong Joon Ho","Bong Joon Ho","Kang-ho Song, Sun-kyun Lee, Yeo-jeong Jo, Woo-sik Choi, So-dam Park, Jeong-eun Lee, Hye-jin Jang, Myeong-hoon Park, Ji-so Jung, Hyun-jun Jung, Keun-rok Park, Jeong Esuz, Jo Jae-Myeong, Ik-han Jung, Kim Gyu Baek","Kang-ho Song"," Sun-kyun Lee","Greed and class discrimination threaten the newly formed symbiotic relationship between the wealthy Park family and the destitute Kim clan.","Greed and class discrimination",8.6,470931,53.37,257.605,2714,11.4,246.205,4.047,"November",1,"11"
"tt6751668","Parasite","Gisaengchung",2019,"2019-11-07","Thriller",132,"South Korea","Korean","English","","Bong Joon Ho","Bong Joon Ho","Kang-ho Song, Sun-kyun Lee, Yeo-jeong Jo, Woo-sik Choi, So-dam Park, Jeong-eun Lee, Hye-jin Jang, Myeong-hoon Park, Ji-so Jung, Hyun-jun Jung, Keun-rok Park, Jeong Esuz, Jo Jae-Myeong, Ik-han Jung, Kim Gyu Baek","Kang-ho Song"," Sun-kyun Lee","Greed and class discrimination threaten the newly formed symbiotic relationship between the wealthy Park family and the destitute Kim clan.","Greed and class discrimination",8.6,470931,53.37,257.605,2714,11.4,246.205,4.047,"November",1,"11"
"tt6806448","Fast & Furious - Hobbs & Shaw","Fast & Furious Presents: Hobbs & Shaw",2019,"2019-08-08","Action",137,"USA","English","Samoan","Russian","David Leitch","Chris Morgan","Dwayne Johnson, Jason Statham, Idris Elba, Vanessa Kirby, Helen Mirren, Eiza González, Eddie Marsan, Eliana Sua, Cliff Curtis, Lori Pelenise Tuisano, John Tui, Joshua Mauga, Joe Anoa'i, Rob Delaney, Alex King","Dwayne Johnson"," Jason Statham","Lawman Luke Hobbs (Dwayne ""The Rock"" Johnson) and outcast Deckard Shaw (Jason Statham) form an unlikely alliance when a cyber-genetically enhanced villain threatens the future of humanity.","Lawman Luke Hobbs (Dwayne ""The",6.4,158617,173.957,759.057,1228,200,559.057,2.013,"August",1,"08"
"tt6806448","Fast & Furious - Hobbs & Shaw","Fast & Furious Presents: Hobbs & Shaw",2019,"2019-08-08","Adventure",137,"USA","English","Samoan","Russian","David Leitch","Chris Morgan","Dwayne Johnson, Jason Statham, Idris Elba, Vanessa Kirby, Helen Mirren, Eiza González, Eddie Marsan, Eliana Sua, Cliff Curtis, Lori Pelenise Tuisano, John Tui, Joshua Mauga, Joe Anoa'i, Rob Delaney, Alex King","Dwayne Johnson"," Jason Statham","Lawman Luke Hobbs (Dwayne ""The Rock"" Johnson) and outcast Deckard Shaw (Jason Statham) form an unlikely alliance when a cyber-genetically enhanced villain threatens the future of humanity.","Lawman Luke Hobbs (Dwayne ""The",6.4,158617,173.957,759.057,1228,200,559.057,2.013,"August",1,"08"
"tt6806448","Fast & Furious - Hobbs & Shaw","Fast & Furious Presents: Hobbs & Shaw",2019,"2019-08-08","Thriller",137,"USA","English","Samoan","Russian","David Leitch","Chris Morgan","Dwayne Johnson, Jason Statham, Idris Elba, Vanessa Kirby, Helen Mirren, Eiza González, Eddie Marsan, Eliana Sua, Cliff Curtis, Lori Pelenise Tuisano, John Tui, Joshua Mauga, Joe Anoa'i, Rob Delaney, Alex King","Dwayne Johnson"," Jason Statham","Lawman Luke Hobbs (Dwayne ""The Rock"" Johnson) and outcast Deckard Shaw (Jason Statham) form an unlikely alliance when a cyber-genetically enhanced villain threatens the future of humanity.","Lawman Luke Hobbs (Dwayne ""The",6.4,158617,173.957,759.057,1228,200,559.057,2.013,"August",1,"08"
"tt6823368","Glass","Glass",2019,"2019-01-17","Drama",129,"USA","English","Spanish","","M. Night Shyamalan","M. Night Shyamalan","James McAvoy, Bruce Willis, Samuel L. Jackson, Anya Taylor-Joy, Sarah Paulson, Spencer Treat Clark, Charlayne Woodard, Luke Kirby, Adam David Thompson, M. Night Shyamalan, Shannon Destiny Ryan, Diana Silvers, Nina Wisner, Kyli Zion, Serge Didenko","James McAvoy"," Bruce Willis","Security guard David Dunn uses his supernatural abilities to track Kevin Wendell Crumb, a disturbed man who has twenty-four personalities.","Security guard David Dunn uses",6.7,197883,111.048,246.999,1959,20,226.999,1.546,"January",1,"01"
"tt6823368","Glass","Glass",2019,"2019-01-17","Sci-Fi",129,"USA","English","Spanish","","M. Night Shyamalan","M. Night Shyamalan","James McAvoy, Bruce Willis, Samuel L. Jackson, Anya Taylor-Joy, Sarah Paulson, Spencer Treat Clark, Charlayne Woodard, Luke Kirby, Adam David Thompson, M. Night Shyamalan, Shannon Destiny Ryan, Diana Silvers, Nina Wisner, Kyli Zion, Serge Didenko","James McAvoy"," Bruce Willis","Security guard David Dunn uses his supernatural abilities to track Kevin Wendell Crumb, a disturbed man who has twenty-four personalities.","Security guard David Dunn uses",6.7,197883,111.048,246.999,1959,20,226.999,1.546,"January",1,"01"
"tt6823368","Glass","Glass",2019,"2019-01-17","Thriller",129,"USA","English","Spanish","","M. Night Shyamalan","M. Night Shyamalan","James McAvoy, Bruce Willis, Samuel L. Jackson, Anya Taylor-Joy, Sarah Paulson, Spencer Treat Clark, Charlayne Woodard, Luke Kirby, Adam David Thompson, M. Night Shyamalan, Shannon Destiny Ryan, Diana Silvers, Nina Wisner, Kyli Zion, Serge Didenko","James McAvoy"," Bruce Willis","Security guard David Dunn uses his supernatural abilities to track Kevin Wendell Crumb, a disturbed man who has twenty-four personalities.","Security guard David Dunn uses",6.7,197883,111.048,246.999,1959,20,226.999,1.546,"January",1,"01"
"tt6850820","Peppermint - L'angelo della vendetta","Peppermint",2018,"2019-03-21","Action",101,"Hong Kong","English","Spanish","","Pierre Morel","Chad St. John","Jennifer Garner, John Gallagher Jr., John Ortiz, Juan Pablo Raba, Annie Ilonzeh, Jeff Hephner, Cailey Fleming, Eddie Shin, Method Man, Tyson Ritter, Ian Casselberry, Richard Cabral, Johnny Ortiz, Michael Reventar, Kyla-Drew","Jennifer Garner"," John Gallagher Jr.","Five years after her husband and daughter are killed in a senseless act of violence, a woman comes back from self-imposed exile to seek revenge against those responsible and the system that let them go free.","Five years after her husband and",6.5,49016,35.419,53.919,733,25,28.919,0.606,"March",1,"03"
"tt6850820","Peppermint - L'angelo della vendetta","Peppermint",2018,"2019-03-21","Drama",101,"Hong Kong","English","Spanish","","Pierre Morel","Chad St. John","Jennifer Garner, John Gallagher Jr., John Ortiz, Juan Pablo Raba, Annie Ilonzeh, Jeff Hephner, Cailey Fleming, Eddie Shin, Method Man, Tyson Ritter, Ian Casselberry, Richard Cabral, Johnny Ortiz, Michael Reventar, Kyla-Drew","Jennifer Garner"," John Gallagher Jr.","Five years after her husband and daughter are killed in a senseless act of violence, a woman comes back from self-imposed exile to seek revenge against those responsible and the system that let them go free.","Five years after her husband and",6.5,49016,35.419,53.919,733,25,28.919,0.606,"March",1,"03"
"tt6850820","Peppermint - L'angelo della vendetta","Peppermint",2018,"2019-03-21","Thriller",101,"Hong Kong","English","Spanish","","Pierre Morel","Chad St. John","Jennifer Garner, John Gallagher Jr., John Ortiz, Juan Pablo Raba, Annie Ilonzeh, Jeff Hephner, Cailey Fleming, Eddie Shin, Method Man, Tyson Ritter, Ian Casselberry, Richard Cabral, Johnny Ortiz, Michael Reventar, Kyla-Drew","Jennifer Garner"," John Gallagher Jr.","Five years after her husband and daughter are killed in a senseless act of violence, a woman comes back from self-imposed exile to seek revenge against those responsible and the system that let them go free.","Five years after her husband and",6.5,49016,35.419,53.919,733,25,28.919,0.606,"March",1,"03"
"tt6857112","Noi","Us",2019,"2019-04-04","Horror",116,"USA","English","","","Jordan Peele","Jordan Peele","Lupita Nyong'o, Winston Duke, Elisabeth Moss, Tim Heidecker, Shahadi Wright Joseph, Evan Alex, Yahya Abdul-Mateen II, Anna Diop, Cali Sheldon, Noelle Sheldon, Madison Curry, Ashley McKoy, Napiera Groves, Lon Gowan, Alan Frazier","Lupita Nyong'o"," Winston Duke","A family's serene beach vacation turns to chaos when their doppelgängers appear and begin to terrorize them.","A family's serene beach vacation",6.9,210015,175.085,255.185,3082,20,235.185,1.8,"April",1,"04"
"tt6857112","Noi","Us",2019,"2019-04-04","Mystery",116,"USA","English","","","Jordan Peele","Jordan Peele","Lupita Nyong'o, Winston Duke, Elisabeth Moss, Tim Heidecker, Shahadi Wright Joseph, Evan Alex, Yahya Abdul-Mateen II, Anna Diop, Cali Sheldon, Noelle Sheldon, Madison Curry, Ashley McKoy, Napiera Groves, Lon Gowan, Alan Frazier","Lupita Nyong'o"," Winston Duke","A family's serene beach vacation turns to chaos when their doppelgängers appear and begin to terrorize them.","A family's serene beach vacation",6.9,210015,175.085,255.185,3082,20,235.185,1.8,"April",1,"04"
"tt6857112","Noi","Us",2019,"2019-04-04","Thriller",116,"USA","English","","","Jordan Peele","Jordan Peele","Lupita Nyong'o, Winston Duke, Elisabeth Moss, Tim Heidecker, Shahadi Wright Joseph, Evan Alex, Yahya Abdul-Mateen II, Anna Diop, Cali Sheldon, Noelle Sheldon, Madison Curry, Ashley McKoy, Napiera Groves, Lon Gowan, Alan Frazier","Lupita Nyong'o"," Winston Duke","A family's serene beach vacation turns to chaos when their doppelgängers appear and begin to terrorize them.","A family's serene beach vacation",6.9,210015,175.085,255.185,3082,20,235.185,1.8,"April",1,"04"
"tt6857166","Book Club - Tutto può succedere","Book Club",2018,"2019-04-04","Comedy",104,"USA","English","Hungarian","","Bill Holderman","Bill Holderman","Diane Keaton, Jane Fonda, Candice Bergen, Mary Steenburgen, Andy Garcia, Craig T. Nelson, Don Johnson, Ed Begley Jr., Richard Dreyfuss, Wallace Shawn, Alicia Silverstone, Katie Aselton, Mircea Monroe, Tommy Dewey, John Shartzer","Diane Keaton"," Jane Fonda","Four lifelong friends have their lives forever changed after reading 50 Shades of Grey in their monthly book club.","Four lifelong friends have their",6.1,24375,68.566,104.438,310,10,94.438,0.305,"April",1,"04"
"tt6857166","Book Club - Tutto può succedere","Book Club",2018,"2019-04-04","Drama",104,"USA","English","Hungarian","","Bill Holderman","Bill Holderman","Diane Keaton, Jane Fonda, Candice Bergen, Mary Steenburgen, Andy Garcia, Craig T. Nelson, Don Johnson, Ed Begley Jr., Richard Dreyfuss, Wallace Shawn, Alicia Silverstone, Katie Aselton, Mircea Monroe, Tommy Dewey, John Shartzer","Diane Keaton"," Jane Fonda","Four lifelong friends have their lives forever changed after reading 50 Shades of Grey in their monthly book club.","Four lifelong friends have their",6.1,24375,68.566,104.438,310,10,94.438,0.305,"April",1,"04"
"tt6857166","Book Club - Tutto può succedere","Book Club",2018,"2019-04-04","Romance",104,"USA","English","Hungarian","","Bill Holderman","Bill Holderman","Diane Keaton, Jane Fonda, Candice Bergen, Mary Steenburgen, Andy Garcia, Craig T. Nelson, Don Johnson, Ed Begley Jr., Richard Dreyfuss, Wallace Shawn, Alicia Silverstone, Katie Aselton, Mircea Monroe, Tommy Dewey, John Shartzer","Diane Keaton"," Jane Fonda","Four lifelong friends have their lives forever changed after reading 50 Shades of Grey in their monthly book club.","Four lifelong friends have their",6.1,24375,68.566,104.438,310,10,94.438,0.305,"April",1,"04"
"tt6911608","Mamma Mia! Here We Go Again","Mamma Mia! Here We Go Again",2018,"2018-09-06","Comedy",114,"UK","English","French","Greek","Ol Parker","Ol Parker","Amanda Seyfried, Andy Garcia, Celia Imrie, Lily James, Alexa Davies, Jessica Keenan Wynn, Dominic Cooper, Julie Walters, Christine Baranski, Hugh Skinner, Pierce Brosnan, Omid Djalili, Josh Dylan, Gerard Monaco, Anna Antoniades","Amanda Seyfried"," Andy Garcia","With only the plan of moving in together after high school, two unusually devious friends seek direction in life. As a mere gag, they respond to a man's newspaper ad for a date, only to find it will greatly complicate their lives.","With only the plan of moving in",6.6,75686,120.635,399.907,764,75,324.907,1.509,"September",1,"09"
